category,number,name,team,year,brand,set,flags,front_image,back_image
Baseball,266,Rich Harden,Oakland Athletics,2005,Topps,2005 Topps - Gold,SN2005,https://storage.googleapis.com/collx-media/user_cards/232360-22147496-1660310966-front.jpg,
Baseball,2,Placido Polanco,Philadelphia Phillies,2005,Topps,2005 Topps Opening Day,,https://storage.googleapis.com/collx-media/user_cards/232360-22147483-1660310959-front.jpg,
Baseball,3,David Eckstein,Los Angeles Angels,2005,Upper Deck,2005 Upper Deck,,https://storage.googleapis.com/collx-media/user_cards/232360-22147446-1660310943-front.jpg,
Baseball,T27,Mark Grace,Chicago Cubs,1991,,1991 Classic I,,https://storage.googleapis.com/collx-media/user_cards/232360-22147396-1660310919-front.jpg,
Baseball,507,Steve Ontiveros,Oakland Athletics,1986,Topps,1986 Topps,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22147160-1660310811-front.jpg,
Baseball,62,Carlos Zambrano,Chicago Cubs,2005,Topps,2005 Topps Opening Day,,https://storage.googleapis.com/collx-media/user_cards/232360-22147144-1660310803-front.jpg,
Baseball,56,Travis Hafner,Cleveland Indians,2005,Topps,2005 Topps Opening Day,,https://storage.googleapis.com/collx-media/user_cards/232360-22147124-1660310796-front.jpg,
Baseball,246,Scott Hatteberg,Pawtucket Red Sox,1994,Upper Deck,1994 Upper Deck Minor League,,https://storage.googleapis.com/collx-media/user_cards/232360-22147082-1660310782-front.jpg,
Baseball,PR-MO,Marcell Ozuna,Miami Marlins,2017,Topps,2017 Topps Bunt - Programs Green,SN99,https://storage.googleapis.com/collx-media/user_cards/232360-22147039-1660310763-front.jpg,
Baseball,15,Ozzie Guillen,Chicago White Sox,1990,Donruss,1990 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22147017-1660310752-front.jpg,
Baseball,52,Cal Ripken,Baltimore Orioles,1991,Donruss,1991 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22146978-1660310734-front.jpg,
Baseball,TR-20,Kwang-Hyun Kim,St. Louis Cardinals,2020,Topps,2020 Topps Update - Turkey Red 2020,,https://storage.googleapis.com/collx-media/user_cards/232360-22146850-1660310674-front.jpg,
Baseball,458,Tino Martinez,Seattle Mariners,1991,Fleer,1991 Fleer,,https://storage.googleapis.com/collx-media/user_cards/232360-22146831-1660310663-front.jpg,
Baseball,534,Jay Buhner,Seattle Mariners,1990,Upper Deck,1990 Upper Deck,,https://storage.googleapis.com/collx-media/user_cards/232360-22146802-1660310650-front.jpg,
Baseball,500,Tony Gwynn,San Diego Padres,1991,Score,1991 Score,,https://storage.googleapis.com/collx-media/user_cards/232360-22146700-1660310603-front.jpg,
Baseball,37,Jose Canseco,Boston Red Sox,1996,Pinnacle,1996 Pinnacle Aficionado,,https://storage.googleapis.com/collx-media/user_cards/232360-22146592-1660310561-front.jpg,
Baseball,267,Jose Canseco,Oakland Athletics,1992,Leaf,1992 Leaf,,https://storage.googleapis.com/collx-media/user_cards/232360-22146417-1660310487-front.jpg,
Baseball,157a,Gary Sheffield,Milwaukee Brewers,1990,Upper Deck,1990 Upper Deck,,https://storage.googleapis.com/collx-media/user_cards/232360-22146395-1660310477-front.jpg,
Baseball,370,Jose Canseco,Oakland Athletics,1988,Topps,1988 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22146367-1660310469-front.jpg,
Baseball,27,John Smoltz,Atlanta Braves,1991,Leaf,1991 Leaf,,https://storage.googleapis.com/collx-media/user_cards/232360-22146317-1660310450-front.jpg,
Baseball,690,Jose Canseco,Oakland Athletics,1991,Score,1991 Score,,https://storage.googleapis.com/collx-media/user_cards/232360-22146250-1660310426-front.jpg,
Baseball,365,John Smoltz,Atlanta Braves,1991,,1991 Stadium Club,,https://storage.googleapis.com/collx-media/user_cards/232360-22146245-1660310421-front.jpg,
Baseball,532,Edgar Martinez,Seattle Mariners,1990,Upper Deck,1990 Upper Deck,,https://storage.googleapis.com/collx-media/user_cards/232360-22146148-1660310381-front.jpg,
Baseball,1,Cal Ripken,Baltimore Orioles,1992,,1992 Stadium Club,,https://storage.googleapis.com/collx-media/user_cards/232360-22146080-1660310351-front.jpg,
Baseball,187,"Cal Ripken, Jr.",Baltimore Orioles,1990,Fleer,1990 Fleer,,https://storage.googleapis.com/collx-media/user_cards/232360-22145841-1660310252-front.jpg,
Baseball,2,Tom Glavine,Atlanta Braves,1990,Bowman,1990 Bowman,,https://storage.googleapis.com/collx-media/user_cards/232360-22145793-1660310235-front.jpg,
Baseball,337,Sandy Alomar,Cleveland Indians,1990,Bowman,1990 Bowman,,https://storage.googleapis.com/collx-media/user_cards/232360-22145764-1660310225-front.jpg,
Baseball,595,John Smoltz,Atlanta Braves,1990,Fleer,1990 Fleer,,https://storage.googleapis.com/collx-media/user_cards/232360-22145741-1660310215-front.jpg,
Baseball,396,Kirk Gibson,Los Angeles Dodgers,1989,Topps,1989 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22145674-1660310188-front.jpg,
Baseball,53,Ruben Sierra,Texas Rangers,1989,Topps,1989 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22145581-1660310150-front.jpg,
Baseball,601,Chuck Knoblauch,Minnesota Twins,1992,,1992 Stadium Club,,https://storage.googleapis.com/collx-media/user_cards/232360-22144886-1660309848-front.jpg,
Baseball,M-2,Freddie Freeman,Atlanta Braves,2020,Prizm,2020 Panini Prizm - Machines,,https://storage.googleapis.com/collx-media/user_cards/232360-22143687-1660309239-front.jpg,
Baseball,80,Trent Grisham,San Diego Padres,2020,Panini,2020 Panini Prizm,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22143629-1660309214-front.jpg,
Baseball,NG-4,Alex Bregman,Houston Astros,2020,Panini,2020 Panini Prizm - Numbers Game,,https://storage.googleapis.com/collx-media/user_cards/232360-22143605-1660309207-front.jpg,
Baseball,TOC-21,Braden Shewmake,Atlanta Braves,2020,Prizm,2020 Panini Prizm - Top of The Class,,https://storage.googleapis.com/collx-media/user_cards/232360-22143510-1660309171-front.jpg,
Baseball,TOC-29,Logan Davidson,Oakland Athletics,2020,Prizm,2020 Panini Prizm - Top of The Class,,https://storage.googleapis.com/collx-media/user_cards/232360-22143376-1660309110-front.jpg,
Baseball,64,Aaron Judge,New York Yankees,2020,Prizm,2020 Panini Prizm,,https://storage.googleapis.com/collx-media/user_cards/232360-22143311-1660309075-front.jpg,
Baseball,4,Mark McGwire,Oakland Athletics,1991,Fleer,1991 Fleer - Pro-Visions,,https://storage.googleapis.com/collx-media/user_cards/232360-20857077-1659910183-front.jpg,
Baseball,82,Barry Bonds,Pittsburgh Pirates,1992,,1992 Studio,,https://storage.googleapis.com/collx-media/user_cards/232360-20853429-1659909431-front.jpg,
Baseball,319,Randy Johnson,Seattle Mariners,1991,Leaf,1991 Leaf,,https://storage.googleapis.com/collx-media/user_cards/232360-20853068-1659909350-front.jpg,
Baseball,206,Pete Rose,Cincinnati Reds,1986,Topps,1986 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-20851670-1659909026-front.jpg,
Baseball,321,Sammy Sosa,Chicago White Sox,1991,Leaf,1991 Leaf,,https://storage.googleapis.com/collx-media/user_cards/232360-20851432-1659908968-front.jpg,
Baseball,111,Randy Johnson,Seattle Mariners,1990,Donruss,1990 Donruss Best of the AL,,https://storage.googleapis.com/collx-media/user_cards/232360-20850593-1659908795-front.jpg,
Baseball,40,Frank Thomas,Chicago White Sox,1991,,1991 Studio,,https://storage.googleapis.com/collx-media/user_cards/232360-20846194-1659907768-front.jpg,
Baseball,TDH-4,Willie Mays,New York Giants,2021,Topps,2021 Topps - Topps Double Headers,,https://storage.googleapis.com/collx-media/user_cards/232360-20844772-1659907464-front.jpg,
Baseball,LOB-12,Reggie Jackson,Oakland Athletics,2021,Topps,2021 Topps Opening Day - Legends of Baseball,,https://storage.googleapis.com/collx-media/user_cards/232360-20841162-1659906632-front.jpg,
Baseball,6,Nolan Ryan,Houston Astros,1988,Topps,1988 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-20827630-1659903736-front.jpg,
Baseball,23,Sam Huff,Texas Rangers,2021,Bowman,2021 Bowman,RC,https://storage.googleapis.com/collx-media/user_cards/232360-20489008-1659809312-front.jpg,
Baseball,BP-39,Kody Hoese,Los Angeles Dodgers,2021,Bowman,2021 Bowman - Prospects,,https://storage.googleapis.com/collx-media/user_cards/232360-20488559-1659809209-front.jpg,
Baseball,BP-43,Jackson Kowar,Kansas City Royals,2021,Bowman,2021 Bowman - Prospects,,https://storage.googleapis.com/collx-media/user_cards/232360-20486713-1659808798-front.jpg,
Baseball,BP-133,Mario Feliciano,Milwaukee Brewers,2021,Bowman,2021 Bowman - Prospects,,https://storage.googleapis.com/collx-media/user_cards/232360-20486213-1659808699-front.jpg,
Baseball,BP-67,Brett Baty,New York Mets,2021,Bowman,2021 Bowman - Prospects,,https://storage.googleapis.com/collx-media/user_cards/232360-20485863-1659808636-front.jpg,
Baseball,BP-85,Anthony Volpe,New York Yankees,2021,Bowman,2021 Bowman - Prospects,,https://storage.googleapis.com/collx-media/user_cards/232360-20484415-1659808317-front.jpg,
Baseball,BP-96,Spencer Torkelson,Detroit Tigers,2021,Bowman,2021 Bowman - Prospects,,https://storage.googleapis.com/collx-media/user_cards/232360-20484179-1659808274-front.jpg,
Baseball,BFE-120,Robert Hassell,San Diego Padres,2021,Bowman,2021 Bowman 1st Edition,,https://storage.googleapis.com/collx-media/user_cards/232360-20483926-1659808218-front.jpg,
Baseball,BFE-150,Josiah Gray,Los Angeles Dodgers,2021,Bowman,2021 Bowman 1st Edition,,https://storage.googleapis.com/collx-media/user_cards/232360-20483130-1659808046-front.jpg,
Baseball,535,George Frazier,New York Yankees,1983,Donruss,1983 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-20479883-1659807315-front.jpg,
Baseball,143,Harold Baines,Chicago White Sox,1983,Donruss,1983 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-20479614-1659807253-front.jpg,
Baseball,66,Spencer Howard,Philadelphia Phillies,2021,Prizm,2021 Panini Prizm - Purple Prizm,,https://storage.googleapis.com/collx-media/user_cards/232360-20455604-1659801918-front.jpg,
Baseball,116,Sam Huff,Texas Rangers,2021,Panini,2021 Panini Prizm - Purple Prizm,,https://storage.googleapis.com/collx-media/user_cards/232360-20449081-1659800211-front.jpg,
Baseball,BTP-9,Nate Pearson,Toronto Blue Jays,2021,Bowman,2021 Bowman - Chrome Bowman Scouts Top 100,,https://storage.googleapis.com/collx-media/user_cards/232360-20444941-1659799070-front.jpg,
Baseball,170,Michael Jordan,Chicago White Sox,1994,Upper Deck,1994 Upper Deck Fun Pack,RC,https://storage.googleapis.com/collx-media/user_cards/232360-20428222-1659794119-front.jpg,
Basketball,41,Kristaps Porzingis,Washington Wizards,2022,Panini,2022-23 Panini Obsidian,,https://storage.googleapis.com/collx-user-cards/343345-326236164-front.jpg,https://storage.googleapis.com/collx-user-cards/343345-326236164-back.jpg
Basketball,77,Kobe Bryant,Los Angeles Lakers,2001,Fleer,2001-02 Fleer Premium,,https://storage.googleapis.com/collx-user-cards/343345-285386749-front.jpg,https://storage.googleapis.com/collx-user-cards/343345-285386749-back.jpg
Basketball,BRCB,Chris Bosh,Toronto Raptors,2008,Bowman,2008-09 Bowman - Relics,MEM,https://storage.googleapis.com/collx-user-cards/232360-373277219-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-373277219-back.jpg
Basketball,BRCB,Chris Bosh,Toronto Raptors,2008,Bowman,2008-09 Bowman - Relics,MEM,https://storage.googleapis.com/collx-user-cards/232360-365420571-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-365420571-back.jpg
Basketball,91,Damian Jones,Golden State Warriors,2016,Donruss,2016-17 Donruss - Rookie Jerseys,MEM,https://storage.googleapis.com/collx-user-cards/232360-327698119-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-327698119-back.jpg
Basketball,507,Larry Bird,Boston Celtics,1992,Upper Deck,1992-93 Upper Deck,,https://storage.googleapis.com/collx-user-cards/232360-327455349-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-327455349-back.jpg
Basketball,26,Udoka Azubuike,Utah Jazz,2020,Select,2020-21 Panini Select - Rookie Selections Blue,,https://storage.googleapis.com/collx-user-cards/232360-322499731-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-322499731-back.jpg
Basketball,93,Earvin Johnson,Los Angeles Lakers,1990,Fleer,1990-91 Fleer,,https://storage.googleapis.com/collx-user-cards/232360-322498849-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-322498849-back.jpg
Basketball,41,Michael Jordan,Chicago Bulls,1990,,1990-91 SkyBox,,https://storage.googleapis.com/collx-user-cards/232360-322487407-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-322487407-back.jpg
Basketball,86,Payton Pritchard,Boston Celtics,2020,Prizm,2020-21 Panini Select - Blue Prizms,RC,https://storage.googleapis.com/collx-user-cards/232360-322377729-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-322377729-back.jpg
Basketball,270,David Robinson,San Antonio Spurs,1990,,1990-91 Hoops,,https://storage.googleapis.com/collx-user-cards/232360-322334359-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-322334359-back.jpg
Basketball,99,Giannis Antetokounmp,Milwaukee Bucks,2020,Panini,2020-21 Panini Contenders - Game Ticket Green,,https://storage.googleapis.com/collx-media/user_cards/232360-22454066-1660402733-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22454066-1660402733-back.jpg
Basketball,42,Kristaps Porzingis,Dallas Mavericks,2020,,2020-21 Panini Contenders,,https://storage.googleapis.com/collx-media/user_cards/232360-22454002-1660402711-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22454002-1660402711-back.jpg
Basketball,42,Kristaps Porzingis,Dallas Mavericks,2020,,2020-21 Panini Contenders,,https://storage.googleapis.com/collx-media/user_cards/232360-22453940-1660402691-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22453940-1660402691-back.jpg
Basketball,99,Giannis Antetokounmp,Milwaukee Bucks,2020,Panini,2020-21 Panini Contenders - Game Ticket Red,,https://storage.googleapis.com/collx-media/user_cards/232360-22453835-1660402661-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22453835-1660402661-back.jpg
Basketball,224,Michael Jordan,Chicago Bulls,1993,Fleer,1993-94 Fleer,,https://storage.googleapis.com/collx-user-cards/232360-368901239-front.jpg,
Basketball,224,Michael Jordan,Chicago Bulls,1993,Fleer,1993-94 Fleer,,https://storage.googleapis.com/collx-user-cards/232360-368901114-front.jpg,
Basketball,128,Devin Booker,Phoenix Suns,2019,Panini,2019-20 Panini Mosaic,,https://storage.googleapis.com/collx-user-cards/232360-365998063-front.jpg,
Basketball,94,David Robinson,San Antonio Spurs,1997,,1997-98 SkyBox Premium,,https://storage.googleapis.com/collx-user-cards/232360-365996190-front.jpg,
Basketball,R7,David Robinson,,1992,,1992-93 SkyBox - David Robinson Flagship Series,,https://storage.googleapis.com/collx-user-cards/232360-365995833-front.jpg,
Basketball,368,Shaquille O'Neal,Los Angeles Lakers,1997,,1997-98 Collector's Choice,,https://storage.googleapis.com/collx-user-cards/232360-365995548-front.jpg,
Basketball,36,Richard Jefferson,Milwaukee Bucks,2008,Topps,2008-09 Topps Chrome - Refractors,,https://storage.googleapis.com/collx-user-cards/232360-365856769-front.jpg,
Basketball,77,Will Perdue,San Antonio Spurs,1997,,1997-98 Topps,,https://storage.googleapis.com/collx-user-cards/232360-365856659-front.jpg,
Basketball,436,David Robinson,San Antonio Spurs,1992,Upper Deck,1992-93 Upper Deck,,https://storage.googleapis.com/collx-user-cards/232360-365855852-front.jpg,
Basketball,184,Gary Payton,Seattle SuperSonics,1992,Topps,1992-93 Topps,,https://storage.googleapis.com/collx-user-cards/232360-365855757-front.jpg,
Basketball,21,Cuttino Mobley,Houston Rockets,1999,Upper Deck,1999-00 Upper Deck Ovation,,https://storage.googleapis.com/collx-user-cards/232360-365854049-front.jpg,
Basketball,183,Brevin Knight,Cleveland Cavaliers,1997,,1997-98 Hoops,RC,https://storage.googleapis.com/collx-user-cards/232360-365853446-front.jpg,
Basketball,453,Rex Chapman,Charlotte Hornets,1991,,1991-92 Hoops,,https://storage.googleapis.com/collx-user-cards/232360-365853217-front.jpg,
Basketball,48,Tracy Murray,Washington Wizards,1998,Topps,1998-99 Topps,,https://storage.googleapis.com/collx-user-cards/232360-365852480-front.jpg,
Basketball,118,Grant Long,Miami Heat,1992,Fleer,1992-93 Fleer,,https://storage.googleapis.com/collx-user-cards/232360-365849950-front.jpg,
Basketball,115,Carl Herrera,Houston Rockets,1994,,1994-95 Stadium Club - 1st Day Issue,,https://storage.googleapis.com/collx-user-cards/232360-365849854-front.jpg,
Basketball,49,Mike Woodson,Houston Rockets,1989,,1989-90 Hoops,,https://storage.googleapis.com/collx-user-cards/232360-365849714-front.jpg,
Basketball,215,Steve Kerr,Chicago Bulls,1994,,1994-95 SkyBox Premium,,https://storage.googleapis.com/collx-user-cards/232360-365849584-front.jpg,
Basketball,28,Luc Longley,Chicago Bulls,1994,,1994-95 Ultra,,https://storage.googleapis.com/collx-user-cards/232360-365849445-front.jpg,
Basketball,163,Luc Longley,Chicago Bulls,1996,,1996-97 Ultra,,https://storage.googleapis.com/collx-user-cards/232360-365849313-front.jpg,
Basketball,236,Ron Harper,Chicago Bulls,1994,Upper Deck,1994-95 Upper Deck,,https://storage.googleapis.com/collx-user-cards/232360-365849161-front.jpg,
Basketball,G-298,Jerry Stackhouse,Philadelphia 76ers,1996,,1996-97 Ultra - Gold Medallion,,https://storage.googleapis.com/collx-user-cards/232360-365848934-front.jpg,
Basketball,58,Horace Grant,Orlando Magic,1995,,1995-96 SkyBox E-XL - Blue,,https://storage.googleapis.com/collx-user-cards/232360-365847550-front.jpg,
Basketball,130,Glen Rice,Charlotte Hornets,1996,,1996-97 Metal,,https://storage.googleapis.com/collx-user-cards/232360-365847069-front.jpg,
Basketball,153,Latrell Sprewell,Golden State Warriors,1993,Topps,1993-94 Topps - Gold,,https://storage.googleapis.com/collx-user-cards/232360-365846563-front.jpg,
Basketball,78,Mark Aguirre,Detroit Pistons,1991,,1991-92 SkyBox,,https://storage.googleapis.com/collx-user-cards/232360-365846347-front.jpg,
